location_id,date,province_state,country_region,lat,long,recovered_to_date,new_recovered,deaths_to_date,new_deaths,confirmed_to_date,new_confirmed
1,2020-01-22,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,1,1
1,2020-01-23,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,9,8
1,2020-01-24,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,15,6
1,2020-01-25,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,39,24
1,2020-01-26,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,60,21
1,2020-01-27,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,70,10
1,2020-01-28,Anhui,Mainland China,31.8257,117.2264,0,0,0,0,106,36
1,2020-01-29,Anhui,Mainland China,31.8257,117.2264,2,2,0,0,152,46
1,2020-01-30,Anhui,Mainland China,31.8257,117.2264,2,0,0,0,200,48
1,2020-01-31,Anhui,Mainland China,31.8257,117.2264,3,1,0,0,237,37
1,2020-02-01,Anhui,Mainland China,31.8257,117.2264,5,2,0,0,297,60
1,2020-02-02,Anhui,Mainland China,31.8257,117.2264,7,2,0,0,340,43
1,2020-02-03,Anhui,Mainland China,31.8257,117.2264,14,7,0,0,408,68
1,2020-02-04,Anhui,Mainland China,31.8257,117.2264,20,6,0,0,480,72
1,2020-02-05,Anhui,Mainland China,31.8257,117.2264,23,3,0,0,530,50
1,2020-02-06,Anhui,Mainland China,31.8257,117.2264,34,11,0,0,591,61
1,2020-02-07,Anhui,Mainland China,31.8257,117.2264,47,13,0,0,665,74
1,2020-02-08,Anhui,Mainland China,31.8257,117.2264,59,12,0,0,733,68
1,2020-02-09,Anhui,Mainland China,31.8257,117.2264,72,13,1,1,779,46
1,2020-02-10,Anhui,Mainland China,31.8257,117.2264,88,16,3,2,830,51
1,2020-02-11,Anhui,Mainland China,31.8257,117.2264,105,17,4,1,860,30
1,2020-02-12,Anhui,Mainland China,31.8257,117.2264,127,22,4,0,889,29
1,2020-02-13,Anhui,Mainland China,31.8257,117.2264,157,30,5,1,910,21
1,2020-02-14,Anhui,Mainland China,31.8257,117.2264,193,36,6,1,934,24
1,2020-02-15,Anhui,Mainland China,31.8257,117.2264,221,28,6,0,950,16
1,2020-02-16,Anhui,Mainland China,31.8257,117.2264,255,34,6,0,962,12
1,2020-02-17,Anhui,Mainland China,31.8257,117.2264,280,25,6,0,973,11
1,2020-02-18,Anhui,Mainland China,31.8257,117.2264,361,81,6,0,982,9
1,2020-02-19,Anhui,Mainland China,31.8257,117.2264,413,52,6,0,986,4
1,2020-02-20,Anhui,Mainland China,31.8257,117.2264,474,61,6,0,987,1
1,2020-02-21,Anhui,Mainland China,31.8257,117.2264,539,65,6,0,988,1
1,2020-02-22,Anhui,Mainland China,31.8257,117.2264,597,58,6,0,989,1
1,2020-02-23,Anhui,Mainland China,31.8257,117.2264,637,40,6,0,989,0
1,2020-02-24,Anhui,Mainland China,31.8257,117.2264,663,26,6,0,989,0
1,2020-02-25,Anhui,Mainland China,31.8257,117.2264,712,49,6,0,989,0
1,2020-02-26,Anhui,Mainland China,31.8257,117.2264,744,32,6,0,989,0
1,2020-02-27,Anhui,Mainland China,31.8257,117.2264,792,48,6,0,989,0
1,2020-02-28,Anhui,Mainland China,31.8257,117.2264,821,29,6,0,990,1
1,2020-02-29,Anhui,Mainland China,31.8257,117.2264,868,47,6,0,990,0
1,2020-03-01,Anhui,Mainland China,31.8257,117.2264,873,5,6,0,990,0
1,2020-03-02,Anhui,Mainland China,31.8257,117.2264,917,44,6,0,990,0
1,2020-03-03,Anhui,Mainland China,31.8257,117.2264,936,19,6,0,990,0
1,2020-03-04,Anhui,Mainland China,31.8257,117.2264,956,20,6,0,990,0
2,2020-01-22,Beijing,Mainland China,40.1824,116.4142,0,0,0,0,14,14
2,2020-01-23,Beijing,Mainland China,40.1824,116.4142,0,0,0,0,22,8
2,2020-01-24,Beijing,Mainland China,40.1824,116.4142,1,1,0,0,36,14
2,2020-01-25,Beijing,Mainland China,40.1824,116.4142,2,1,0,0,41,5
2,2020-01-26,Beijing,Mainland China,40.1824,116.4142,2,0,0,0,68,27
2,2020-01-27,Beijing,Mainland China,40.1824,116.4142,2,0,1,1,80,12
2,2020-01-28,Beijing,Mainland China,40.1824,116.4142,4,2,1,0,91,11
2,2020-01-29,Beijing,Mainland China,40.1824,116.4142,4,0,1,0,111,20
2,2020-01-30,Beijing,Mainland China,40.1824,116.4142,4,0,1,0,114,3
2,2020-01-31,Beijing,Mainland China,40.1824,116.4142,5,1,1,0,139,25
2,2020-02-01,Beijing,Mainland China,40.1824,116.4142,9,4,1,0,168,29
2,2020-02-02,Beijing,Mainland China,40.1824,116.4142,9,0,1,0,191,23
2,2020-02-03,Beijing,Mainland China,40.1824,116.4142,12,3,1,0,212,21
2,2020-02-04,Beijing,Mainland China,40.1824,116.4142,23,11,1,0,228,16
2,2020-02-05,Beijing,Mainland China,40.1824,116.4142,24,1,1,0,253,25
2,2020-02-06,Beijing,Mainland China,40.1824,116.4142,31,7,1,0,274,21
2,2020-02-07,Beijing,Mainland China,40.1824,116.4142,33,2,1,0,297,23
2,2020-02-08,Beijing,Mainland China,40.1824,116.4142,34,1,2,1,315,18
2,2020-02-09,Beijing,Mainland China,40.1824,116.4142,37,3,2,0,326,11
2,2020-02-10,Beijing,Mainland China,40.1824,116.4142,44,7,2,0,337,11
2,2020-02-11,Beijing,Mainland China,40.1824,116.4142,48,4,3,1,342,5
2,2020-02-12,Beijing,Mainland China,40.1824,116.4142,56,8,3,0,352,10
2,2020-02-13,Beijing,Mainland China,40.1824,116.4142,69,13,3,0,366,14
2,2020-02-14,Beijing,Mainland China,40.1824,116.4142,80,11,3,0,372,6
2,2020-02-15,Beijing,Mainland China,40.1824,116.4142,98,18,4,1,375,3
2,2020-02-16,Beijing,Mainland China,40.1824,116.4142,108,10,4,0,380,5
2,2020-02-17,Beijing,Mainland China,40.1824,116.4142,114,6,4,0,381,1
2,2020-02-18,Beijing,Mainland China,40.1824,116.4142,122,8,4,0,387,6
2,2020-02-19,Beijing,Mainland China,40.1824,116.4142,145,23,4,0,393,6
2,2020-02-20,Beijing,Mainland China,40.1824,116.4142,153,8,4,0,395,2
2,2020-02-21,Beijing,Mainland China,40.1824,116.4142,169,16,4,0,396,1
2,2020-02-22,Beijing,Mainland China,40.1824,116.4142,178,9,4,0,399,3
2,2020-02-23,Beijing,Mainland China,40.1824,116.4142,189,11,4,0,399,0
2,2020-02-24,Beijing,Mainland China,40.1824,116.4142,198,9,4,0,399,0
2,2020-02-25,Beijing,Mainland China,40.1824,116.4142,215,17,4,0,400,1
2,2020-02-26,Beijing,Mainland China,40.1824,116.4142,235,20,4,0,400,0
2,2020-02-27,Beijing,Mainland China,40.1824,116.4142,248,13,5,1,410,10
2,2020-02-28,Beijing,Mainland China,40.1824,116.4142,257,9,7,2,410,0
2,2020-02-29,Beijing,Mainland China,40.1824,116.4142,271,14,8,1,411,1
2,2020-03-01,Beijing,Mainland China,40.1824,116.4142,276,5,8,0,413,2
2,2020-03-02,Beijing,Mainland China,40.1824,116.4142,282,6,8,0,414,1
2,2020-03-03,Beijing,Mainland China,40.1824,116.4142,288,6,8,0,414,0
2,2020-03-04,Beijing,Mainland China,40.1824,116.4142,297,9,8,0,418,4
3,2020-01-22,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,6,6
3,2020-01-23,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,9,3
3,2020-01-24,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,27,18
3,2020-01-25,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,57,30
3,2020-01-26,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,75,18
3,2020-01-27,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,110,35
3,2020-01-28,Chongqing,Mainland China,30.0572,107.874,0,0,0,0,132,22
3,2020-01-29,Chongqing,Mainland China,30.0572,107.874,1,1,0,0,147,15
3,2020-01-30,Chongqing,Mainland China,30.0572,107.874,1,0,0,0,182,35
3,2020-01-31,Chongqing,Mainland China,30.0572,107.874,1,0,0,0,211,29
3,2020-02-01,Chongqing,Mainland China,30.0572,107.874,3,2,1,1,247,36
3,2020-02-02,Chongqing,Mainland China,30.0572,107.874,7,4,2,1,300,53
3,2020-02-03,Chongqing,Mainland China,30.0572,107.874,9,2,2,0,337,37
3,2020-02-04,Chongqing,Mainland China,30.0572,107.874,9,0,2,0,366,29
3,2020-02-05,Chongqing,Mainland China,30.0572,107.874,15,6,2,0,389,23
3,2020-02-06,Chongqing,Mainland China,30.0572,107.874,24,9,2,0,411,22
3,2020-02-07,Chongqing,Mainland China,30.0572,107.874,31,7,2,0,426,15
3,2020-02-08,Chongqing,Mainland China,30.0572,107.874,39,8,2,0,428,2
3,2020-02-09,Chongqing,Mainland China,30.0572,107.874,51,12,2,0,468,40
3,2020-02-10,Chongqing,Mainland China,30.0572,107.874,66,15,2,0,486,18
3,2020-02-11,Chongqing,Mainland China,30.0572,107.874,79,13,3,1,505,19
3,2020-02-12,Chongqing,Mainland China,30.0572,107.874,102,23,3,0,518,13
3,2020-02-13,Chongqing,Mainland China,30.0572,107.874,128,26,4,1,529,11
3,2020-02-14,Chongqing,Mainland China,30.0572,107.874,152,24,5,1,537,8
3,2020-02-15,Chongqing,Mainland China,30.0572,107.874,184,32,5,0,544,7
3,2020-02-16,Chongqing,Mainland China,30.0572,107.874,207,23,5,0,551,7
3,2020-02-17,Chongqing,Mainland China,30.0572,107.874,225,18,5,0,553,2
3,2020-02-18,Chongqing,Mainland China,30.0572,107.874,254,29,5,0,555,2
3,2020-02-19,Chongqing,Mainland China,30.0572,107.874,274,20,5,0,560,5
3,2020-02-20,Chongqing,Mainland China,30.0572,107.874,299,25,6,1,567,7
3,2020-02-21,Chongqing,Mainland China,30.0572,107.874,316,17,6,0,572,5
3,2020-02-22,Chongqing,Mainland China,30.0572,107.874,328,12,6,0,573,1
3,2020-02-23,Chongqing,Mainland China,30.0572,107.874,335,7,6,0,575,2
3,2020-02-24,Chongqing,Mainland China,30.0572,107.874,349,14,6,0,576,1
3,2020-02-25,Chongqing,Mainland China,30.0572,107.874,372,23,6,0,576,0
3,2020-02-26,Chongqing,Mainland China,30.0572,107.874,384,12,6,0,576,0
3,2020-02-27,Chongqing,Mainland China,30.0572,107.874,401,17,6,0,576,0
3,2020-02-28,Chongqing,Mainland China,30.0572,107.874,422,21,6,0,576,0
3,2020-02-29,Chongqing,Mainland China,30.0572,107.874,438,16,6,0,576,0
3,2020-03-01,Chongqing,Mainland China,30.0572,107.874,450,12,6,0,576,0
3,2020-03-02,Chongqing,Mainland China,30.0572,107.874,469,19,6,0,576,0
3,2020-03-03,Chongqing,Mainland China,30.0572,107.874,490,21,6,0,576,0
3,2020-03-04,Chongqing,Mainland China,30.0572,107.874,502,12,6,0,576,0
4,2020-01-22,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,1,1
4,2020-01-23,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,5,4
4,2020-01-24,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,10,5
4,2020-01-25,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,18,8
4,2020-01-26,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,35,17
4,2020-01-27,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,59,24
4,2020-01-28,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,80,21
4,2020-01-29,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,84,4
4,2020-01-30,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,101,17
4,2020-01-31,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,120,19
4,2020-02-01,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,144,24
4,2020-02-02,Fujian,Mainland China,26.0789,117.9874,0,0,0,0,159,15
4,2020-02-03,Fujian,Mainland China,26.0789,117.9874,1,1,0,0,179,20
4,2020-02-04,Fujian,Mainland China,26.0789,117.9874,3,2,0,0,194,15
4,2020-02-05,Fujian,Mainland China,26.0789,117.9874,11,8,0,0,205,11
4,2020-02-06,Fujian,Mainland China,26.0789,117.9874,14,3,0,0,215,10
4,2020-02-07,Fujian,Mainland China,26.0789,117.9874,20,6,0,0,224,9
4,2020-02-08,Fujian,Mainland China,26.0789,117.9874,24,4,0,0,239,15
4,2020-02-09,Fujian,Mainland China,26.0789,117.9874,35,11,0,0,250,11
4,2020-02-10,Fujian,Mainland China,26.0789,117.9874,39,4,0,0,261,11
4,2020-02-11,Fujian,Mainland China,26.0789,117.9874,45,6,0,0,267,6
4,2020-02-12,Fujian,Mainland China,26.0789,117.9874,53,8,0,0,272,5
4,2020-02-13,Fujian,Mainland China,26.0789,117.9874,57,4,0,0,279,7
4,2020-02-14,Fujian,Mainland China,26.0789,117.9874,63,6,0,0,281,2
4,2020-02-15,Fujian,Mainland China,26.0789,117.9874,71,8,0,0,285,4
4,2020-02-16,Fujian,Mainland China,26.0789,117.9874,82,11,0,0,287,2
4,2020-02-17,Fujian,Mainland China,26.0789,117.9874,90,8,0,0,290,3
4,2020-02-18,Fujian,Mainland China,26.0789,117.9874,93,3,0,0,292,2
4,2020-02-19,Fujian,Mainland China,26.0789,117.9874,112,19,0,0,293,1
4,2020-02-20,Fujian,Mainland China,26.0789,117.9874,126,14,1,1,293,0
4,2020-02-21,Fujian,Mainland China,26.0789,117.9874,149,23,1,0,293,0
4,2020-02-22,Fujian,Mainland China,26.0789,117.9874,162,13,1,0,293,0
4,2020-02-23,Fujian,Mainland China,26.0789,117.9874,170,8,1,0,293,0
4,2020-02-24,Fujian,Mainland China,26.0789,117.9874,183,13,1,0,293,0
4,2020-02-25,Fujian,Mainland China,26.0789,117.9874,199,16,1,0,294,1
4,2020-02-26,Fujian,Mainland China,26.0789,117.9874,218,19,1,0,294,0
4,2020-02-27,Fujian,Mainland China,26.0789,117.9874,228,10,1,0,296,2
4,2020-02-28,Fujian,Mainland China,26.0789,117.9874,235,7,1,0,296,0
4,2020-02-29,Fujian,Mainland China,26.0789,117.9874,243,8,1,0,296,0
4,2020-03-01,Fujian,Mainland China,26.0789,117.9874,247,4,1,0,296,0
4,2020-03-02,Fujian,Mainland China,26.0789,117.9874,255,8,1,0,296,0
4,2020-03-03,Fujian,Mainland China,26.0789,117.9874,260,5,1,0,296,0
4,2020-03-04,Fujian,Mainland China,26.0789,117.9874,270,10,1,0,296,0
5,2020-01-22,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,0,0
5,2020-01-23,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,2,2
5,2020-01-24,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,2,0
5,2020-01-25,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,4,2
5,2020-01-26,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,7,3
5,2020-01-27,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,14,7
5,2020-01-28,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,19,5
5,2020-01-29,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,24,5
5,2020-01-30,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,26,2
5,2020-01-31,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,29,3
5,2020-02-01,Gansu,Mainland China,36.0611,103.8343,0,0,0,0,40,11
5,2020-02-02,Gansu,Mainland China,36.0611,103.8343,3,3,0,0,51,11
5,2020-02-03,Gansu,Mainland China,36.0611,103.8343,3,0,0,0,55,4
5,2020-02-04,Gansu,Mainland China,36.0611,103.8343,4,1,0,0,57,2
5,2020-02-05,Gansu,Mainland China,36.0611,103.8343,6,2,0,0,62,5
5,2020-02-06,Gansu,Mainland China,36.0611,103.8343,6,0,0,0,62,0
5,2020-02-07,Gansu,Mainland China,36.0611,103.8343,9,3,0,0,67,5
5,2020-02-08,Gansu,Mainland China,36.0611,103.8343,12,3,1,1,79,12
5,2020-02-09,Gansu,Mainland China,36.0611,103.8343,16,4,2,1,83,4
5,2020-02-10,Gansu,Mainland China,36.0611,103.8343,17,1,2,0,83,0
5,2020-02-11,Gansu,Mainland China,36.0611,103.8343,24,7,2,0,86,3
5,2020-02-12,Gansu,Mainland China,36.0611,103.8343,31,7,2,0,87,1
5,2020-02-13,Gansu,Mainland China,36.0611,103.8343,39,8,2,0,90,3
5,2020-02-14,Gansu,Mainland China,36.0611,103.8343,39,0,2,0,90,0
5,2020-02-15,Gansu,Mainland China,36.0611,103.8343,49,10,2,0,90,0
5,2020-02-16,Gansu,Mainland China,36.0611,103.8343,54,5,2,0,90,0
5,2020-02-17,Gansu,Mainland China,36.0611,103.8343,58,4,2,0,91,1
5,2020-02-18,Gansu,Mainland China,36.0611,103.8343,62,4,2,0,91,0
5,2020-02-19,Gansu,Mainland China,36.0611,103.8343,65,3,2,0,91,0
5,2020-02-20,Gansu,Mainland China,36.0611,103.8343,71,6,2,0,91,0
5,2020-02-21,Gansu,Mainland China,36.0611,103.8343,76,5,2,0,91,0
5,2020-02-22,Gansu,Mainland China,36.0611,103.8343,76,0,2,0,91,0
5,2020-02-23,Gansu,Mainland China,36.0611,103.8343,78,2,2,0,91,0
5,2020-02-24,Gansu,Mainland China,36.0611,103.8343,80,2,2,0,91,0
5,2020-02-25,Gansu,Mainland China,36.0611,103.8343,80,0,2,0,91,0
5,2020-02-26,Gansu,Mainland China,36.0611,103.8343,81,1,2,0,91,0
5,2020-02-27,Gansu,Mainland China,36.0611,103.8343,81,0,2,0,91,0
5,2020-02-28,Gansu,Mainland China,36.0611,103.8343,82,1,2,0,91,0
5,2020-02-29,Gansu,Mainland China,36.0611,103.8343,82,0,2,0,91,0
5,2020-03-01,Gansu,Mainland China,36.0611,103.8343,84,2,2,0,91,0
5,2020-03-02,Gansu,Mainland China,36.0611,103.8343,85,1,2,0,91,0
5,2020-03-03,Gansu,Mainland China,36.0611,103.8343,86,1,2,0,91,0
5,2020-03-04,Gansu,Mainland China,36.0611,103.8343,87,1,2,0,91,0
6,2020-01-22,Guangdong,Mainland China,23.3417,113.4244,0,0,0,0,26,26
6,2020-01-23,Guangdong,Mainland China,23.3417,113.4244,2,2,0,0,32,6
6,2020-01-24,Guangdong,Mainland China,23.3417,113.4244,2,0,0,0,53,21
6,2020-01-25,Guangdong,Mainland China,23.3417,113.4244,2,0,0,0,78,25
6,2020-01-26,Guangdong,Mainland China,23.3417,113.4244,2,0,0,0,111,33
6,2020-01-27,Guangdong,Mainland China,23.3417,113.4244,4,2,0,0,151,40
6,2020-01-28,Guangdong,Mainland China,23.3417,113.4244,4,0,0,0,207,56
6,2020-01-29,Guangdong,Mainland China,23.3417,113.4244,5,1,0,0,277,70
6,2020-01-30,Guangdong,Mainland China,23.3417,113.4244,10,5,0,0,354,77
6,2020-01-31,Guangdong,Mainland China,23.3417,113.4244,11,1,0,0,436,82
6,2020-02-01,Guangdong,Mainland China,23.3417,113.4244,14,3,0,0,535,99
6,2020-02-02,Guangdong,Mainland China,23.3417,113.4244,15,1,0,0,632,97
6,2020-02-03,Guangdong,Mainland China,23.3417,113.4244,21,6,0,0,725,93
6,2020-02-04,Guangdong,Mainland China,23.3417,113.4244,30,9,0,0,813,88
6,2020-02-05,Guangdong,Mainland China,23.3417,113.4244,49,19,0,0,895,82
6,2020-02-06,Guangdong,Mainland China,23.3417,113.4244,69,20,0,0,970,75
6,2020-02-07,Guangdong,Mainland China,23.3417,113.4244,88,19,1,1,1034,64
6,2020-02-08,Guangdong,Mainland China,23.3417,113.4244,112,24,1,0,1095,61
6,2020-02-09,Guangdong,Mainland China,23.3417,113.4244,141,29,1,0,1131,36
6,2020-02-10,Guangdong,Mainland China,23.3417,113.4244,167,26,1,0,1159,28
6,2020-02-11,Guangdong,Mainland China,23.3417,113.4244,212,45,1,0,1177,18
6,2020-02-12,Guangdong,Mainland China,23.3417,113.4244,275,63,1,0,1219,42
6,2020-02-13,Guangdong,Mainland China,23.3417,113.4244,314,39,2,1,1241,22
6,2020-02-14,Guangdong,Mainland China,23.3417,113.4244,362,48,2,0,1261,20
6,2020-02-15,Guangdong,Mainland China,23.3417,113.4244,410,48,2,0,1294,33
6,2020-02-16,Guangdong,Mainland China,23.3417,113.4244,465,55,2,0,1316,22
6,2020-02-17,Guangdong,Mainland China,23.3417,113.4244,524,59,4,2,1322,6
6,2020-02-18,Guangdong,Mainland China,23.3417,113.4244,565,41,4,0,1328,6
6,2020-02-19,Guangdong,Mainland China,23.3417,113.4244,606,41,5,1,1331,3
6,2020-02-20,Guangdong,Mainland China,23.3417,113.4244,642,36,5,0,1332,1
6,2020-02-21,Guangdong,Mainland China,23.3417,113.4244,690,48,5,0,1333,1
6,2020-02-22,Guangdong,Mainland China,23.3417,113.4244,728,38,5,0,1339,6
6,2020-02-23,Guangdong,Mainland China,23.3417,113.4244,755,27,6,1,1342,3
6,2020-02-24,Guangdong,Mainland China,23.3417,113.4244,786,31,6,0,1345,3
6,2020-02-25,Guangdong,Mainland China,23.3417,113.4244,822,36,7,1,1347,2
6,2020-02-26,Guangdong,Mainland China,23.3417,113.4244,851,29,7,0,1347,0
6,2020-02-27,Guangdong,Mainland China,23.3417,113.4244,890,39,7,0,1347,0
6,2020-02-28,Guangdong,Mainland China,23.3417,113.4244,935,45,7,0,1348,1
6,2020-02-29,Guangdong,Mainland China,23.3417,113.4244,983,48,7,0,1349,1
6,2020-03-01,Guangdong,Mainland China,23.3417,113.4244,1016,33,7,0,1349,0
6,2020-03-02,Guangdong,Mainland China,23.3417,113.4244,1059,43,7,0,1350,1
6,2020-03-03,Guangdong,Mainland China,23.3417,113.4244,1101,42,7,0,1350,0
6,2020-03-04,Guangdong,Mainland China,23.3417,113.4244,1133,32,7,0,1350,0
7,2020-01-22,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,2,2
7,2020-01-23,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,5,3
7,2020-01-24,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,23,18
7,2020-01-25,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,23,0
7,2020-01-26,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,36,13
7,2020-01-27,Guangxi,Mainland China,23.8298,108.7881,0,0,0,0,46,10
7,2020-01-28,Guangxi,Mainland China,23.8298,108.7881,2,2,0,0,51,5
7,2020-01-29,Guangxi,Mainland China,23.8298,108.7881,2,0,0,0,58,7
7,2020-01-30,Guangxi,Mainland China,23.8298,108.7881,2,0,0,0,78,20
7,2020-01-31,Guangxi,Mainland China,23.8298,108.7881,2,0,0,0,87,9
7,2020-02-01,Guangxi,Mainland China,23.8298,108.7881,2,0,0,0,100,13
7,2020-02-02,Guangxi,Mainland China,23.8298,108.7881,2,0,0,0,111,11
7,2020-02-03,Guangxi,Mainland China,23.8298,108.7881,7,5,0,0,127,16
7,2020-02-04,Guangxi,Mainland China,23.8298,108.7881,10,3,0,0,139,12
7,2020-02-05,Guangxi,Mainland China,23.8298,108.7881,13,3,0,0,150,11
7,2020-02-06,Guangxi,Mainland China,23.8298,108.7881,14,1,0,0,168,18
7,2020-02-07,Guangxi,Mainland China,23.8298,108.7881,17,3,0,0,172,4
7,2020-02-08,Guangxi,Mainland China,23.8298,108.7881,17,0,0,0,183,11
7,2020-02-09,Guangxi,Mainland China,23.8298,108.7881,18,1,1,1,195,12
7,2020-02-10,Guangxi,Mainland China,23.8298,108.7881,24,6,1,0,210,15
7,2020-02-11,Guangxi,Mainland China,23.8298,108.7881,33,9,1,0,215,5
7,2020-02-12,Guangxi,Mainland China,23.8298,108.7881,32,-1,1,0,222,7
7,2020-02-13,Guangxi,Mainland China,23.8298,108.7881,33,1,2,1,222,0
7,2020-02-14,Guangxi,Mainland China,23.8298,108.7881,36,3,2,0,226,4
7,2020-02-15,Guangxi,Mainland China,23.8298,108.7881,44,8,2,0,235,9
7,2020-02-16,Guangxi,Mainland China,23.8298,108.7881,49,5,2,0,237,2
7,2020-02-17,Guangxi,Mainland China,23.8298,108.7881,53,4,2,0,238,1
7,2020-02-18,Guangxi,Mainland China,23.8298,108.7881,69,16,2,0,242,4
7,2020-02-19,Guangxi,Mainland China,23.8298,108.7881,86,17,2,0,244,2
7,2020-02-20,Guangxi,Mainland China,23.8298,108.7881,90,4,2,0,245,1
7,2020-02-21,Guangxi,Mainland China,23.8298,108.7881,97,7,2,0,246,1
7,2020-02-22,Guangxi,Mainland China,23.8298,108.7881,104,7,2,0,249,3
7,2020-02-23,Guangxi,Mainland China,23.8298,108.7881,106,2,2,0,249,0
7,2020-02-24,Guangxi,Mainland China,23.8298,108.7881,112,6,2,0,251,2
7,2020-02-25,Guangxi,Mainland China,23.8298,108.7881,134,22,2,0,252,1
7,2020-02-26,Guangxi,Mainland China,23.8298,108.7881,147,13,2,0,252,0
7,2020-02-27,Guangxi,Mainland China,23.8298,108.7881,161,14,2,0,252,0
7,2020-02-28,Guangxi,Mainland China,23.8298,108.7881,168,7,2,0,252,0
7,2020-02-29,Guangxi,Mainland China,23.8298,108.7881,176,8,2,0,252,0
7,2020-03-01,Guangxi,Mainland China,23.8298,108.7881,181,5,2,0,252,0
7,2020-03-02,Guangxi,Mainland China,23.8298,108.7881,192,11,2,0,252,0
7,2020-03-03,Guangxi,Mainland China,23.8298,108.7881,202,10,2,0,252,0
7,2020-03-04,Guangxi,Mainland China,23.8298,108.7881,210,8,2,0,252,0
8,2020-01-22,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,1,1
8,2020-01-23,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,3,2
8,2020-01-24,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,3,0
8,2020-01-25,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,4,1
8,2020-01-26,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,5,1
8,2020-01-27,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,7,2
8,2020-01-28,Guizhou,Mainland China,26.8154,106.8748,0,0,0,0,9,2
8,2020-01-29,Guizhou,Mainland China,26.8154,106.8748,1,1,0,0,9,0
8,2020-01-30,Guizhou,Mainland China,26.8154,106.8748,1,0,0,0,12,3
8,2020-01-31,Guizhou,Mainland China,26.8154,106.8748,2,1,0,0,29,17
8,2020-02-01,Guizhou,Mainland China,26.8154,106.8748,2,0,0,0,29,0
8,2020-02-02,Guizhou,Mainland China,26.8154,106.8748,2,0,0,0,38,9
8,2020-02-03,Guizhou,Mainland China,26.8154,106.8748,2,0,0,0,46,8
8,2020-02-04,Guizhou,Mainland China,26.8154,106.8748,2,0,0,0,58,12
8,2020-02-05,Guizhou,Mainland China,26.8154,106.8748,9,7,1,1,64,6
8,2020-02-06,Guizhou,Mainland China,26.8154,106.8748,6,-3,1,0,71,7
8,2020-02-07,Guizhou,Mainland China,26.8154,106.8748,6,0,1,0,81,10
8,2020-02-08,Guizhou,Mainland China,26.8154,106.8748,7,1,1,0,89,8
8,2020-02-09,Guizhou,Mainland China,26.8154,106.8748,7,0,1,0,99,10
8,2020-02-10,Guizhou,Mainland China,26.8154,106.8748,10,3,1,0,109,10
8,2020-02-11,Guizhou,Mainland China,26.8154,106.8748,17,7,1,0,127,18
8,2020-02-12,Guizhou,Mainland China,26.8154,106.8748,18,1,1,0,133,6
8,2020-02-13,Guizhou,Mainland China,26.8154,106.8748,27,9,1,0,135,2
8,2020-02-14,Guizhou,Mainland China,26.8154,106.8748,28,1,1,0,140,5
8,2020-02-15,Guizhou,Mainland China,26.8154,106.8748,41,13,1,0,143,3
8,2020-02-16,Guizhou,Mainland China,26.8154,106.8748,46,5,1,0,144,1
8,2020-02-17,Guizhou,Mainland China,26.8154,106.8748,57,11,1,0,146,2
